0,-6.2128e-13,-0.004088,0.0043456,0.018415,6.2128e-13,0,6.2128e-13,-0.004088,0.0043456,0.018415,-6.2128e-13,-1.3372,2.8131,-1.3372,2.8131,0,0,0,0
0,-6.5902e-13,-0.0043363,0.0046095,0.019534,6.5902e-13,0,6.5902e-13,-0.0043363,0.0046095,0.019534,-6.5902e-13,-1.3226,2.8308,-1.3226,2.8308,0,0,0,0
0,-6.9601e-13,-0.0045797,0.0048682,0.02063,6.9601e-13,0,6.9601e-13,-0.0045797,0.0048682,0.02063,-6.9601e-13,-1.3076,2.8482,-1.3076,2.8482,0,0,0,0
0,-7.3219e-13,-0.0048177,0.0051213,0.021703,7.3219e-13,0,7.3219e-13,-0.0048177,0.0051213,0.021703,-7.3219e-13,-1.2921,2.8651,-1.2921,2.8651,0,0,0,0
0,-7.6752e-13,-0.0050502,0.0053684,0.02275,7.6752e-13,0,7.6752e-13,-0.0050502,0.0053684,0.02275,-7.6752e-13,-1.2762,2.8815,-1.2762,2.8815,0,0,0,0
0,-8.0195e-13,-0.0052768,0.0056092,0.023771,8.0195e-13,0,8.0195e-13,-0.0052768,0.0056092,0.023771,-8.0195e-13,-1.26,2.8975,-1.26,2.8975,0,0,0,0
0,-8.3544e-13,-0.0054971,0.0058435,0.024763,8.3544e-13,0,8.3544e-13,-0.0054971,0.0058435,0.024763,-8.3544e-13,-1.2433,2.9131,-1.2433,2.9131,0,0,0,0
0,-8.6793e-13,-0.0057109,0.0060707,0.025726,8.6793e-13,0,8.6793e-13,-0.0057109,0.0060707,0.025726,-8.6793e-13,-1.2263,2.9282,-1.2263,2.9282,0,0,0,0
0,-8.9939e-13,-0.0059179,0.0062908,0.026659,8.9939e-13,0,8.9939e-13,-0.0059179,0.0062908,0.026659,-8.9939e-13,-1.2088,2.9429,-1.2088,2.9429,0,0,0,0
0,-9.2975e-13,-0.0061177,0.0065032,0.027559,9.2975e-13,0,9.2975e-13,-0.0061177,0.0065032,0.027559,-9.2975e-13,-1.1911,2.9571,-1.1911,2.9571,0,0,0,0
0,-9.5898e-13,-0.00631,0.0067076,0.028425,9.5898e-13,0,9.5898e-13,-0.00631,0.0067076,0.028425,-9.5898e-13,-1.1729,2.9709,-1.1729,2.9709,0,0,0,0
0,-9.8703e-13,-0.0064946,0.0069038,0.029257,9.8703e-13,0,9.8703e-13,-0.0064946,0.0069038,0.029257,-9.8703e-13,-1.1544,2.9842,-1.1544,2.9842,0,0,0,0
0,-1.0139e-12,-0.0066711,0.0070914,0.030052,1.0139e-12,0,1.0139e-12,-0.0066711,0.0070914,0.030052,-1.0139e-12,-1.1356,2.9971,-1.1356,2.9971,0,0,0,0
0,-1.0394e-12,-0.0068391,0.00727,0.030809,1.0394e-12,0,1.0394e-12,-0.0068391,0.00727,0.030809,-1.0394e-12,-1.1164,3.0094,-1.1164,3.0094,0,0,0,0
0,-1.0636e-12,-0.0069985,0.0074394,0.031526,1.0636e-12,0,1.0636e-12,-0.0069985,0.0074394,0.031526,-1.0636e-12,-1.0969,3.0213,-1.0969,3.0213,0,0,0,0
0,-1.0865e-12,-0.0071488,0.0075992,0.032204,1.0865e-12,0,1.0865e-12,-0.0071488,0.0075992,0.032204,-1.0865e-12,-1.077,3.0327,-1.077,3.0327,0,0,0,0
0,-1.1079e-12,-0.0072898,0.007749,0.032839,1.1079e-12,0,1.1079e-12,-0.0072898,0.007749,0.032839,-1.1079e-12,-1.0569,3.0437,-1.0569,3.0437,0,0,0,0
